Ax,Ay,Az,Gx,Gy,Gz
0.5210105052526263,0.5148861646234677,0.7663247435576683,0.5345047700437763,0.5362436123271186,0.7295655510403405
0.98224112056028,0.7810858143607707,0.6312234175631725,0.4065594642203115,0.8021766049845649,0.0915953049514275
0.263631815907954,0.4275706780085065,0.4838628971728797,0.6710413868880478,0.0,0.1904686328199941
0.6218109054527263,0.4475856892669503,0.6214660995746811,0.499389573922598,0.9985349774142352,0.5696792646981879
0.5317658829414706,0.5384038028521393,0.7157868401300977,1.0,0.7461080977379353,0.4086959554912186
0.6570785392696348,0.2877157868401302,0.8909181886414812,0.4805884507386155,0.2602856794042242,0.5434780333815861
0.7048524262131064,0.7380535401551165,0.2616962722041531,0.0,1.0,1.0
0.6070535267633816,0.5223917938453841,0.7710783087315488,0.2760503688717582,0.5802867258489283,0.0
0.9384692346173084,0.263447585689267,0.6199649737302978,0.6242984460296144,0.3663166890489562,0.3473324380417532
0.289144572286143,0.4671003252439331,0.6972729547160371,0.7996424647260931,1.0,0.8012452691979002
0.5025012506253126,0.4998749061796348,0.7528146109582188,0.5007168146223206,0.4941556063275023,0.5005040375324834
0.8276638319159579,1.0000000000000002,0.8976732549412061,0.2978722291016272,0.3833318799379109,0.072426182046497
0.372936468234117,0.6825118839129348,0.7703277458093571,0.4453511694019568,0.4379039712576521,0.0
0.5142571285642821,0.6157117838378785,0.8536402301726296,0.0,0.2270785007935539,0.6509130230043427
0.5030015007503751,0.5001250938203654,0.7525644233174882,0.500763904634006,0.4942166489352425,0.5004726441913598
0.6070535267633816,0.0710532899674756,0.4000500375281461,0.6245879623977536,0.6238101051676928,0.2880757625965781
0.0015007503751875,0.5298974230673006,0.7703277458093571,0.2064757486439821,0.0,0.3626994785217224
0.4179589794897448,0.7383037277958471,0.7570678008506382,0.1654097703053874,0.2431484032997889,0.6840748556778345
0.4144572286143071,0.5153865399049289,0.7255441581185891,0.4839614908348885,0.4933167064897012,0.3771665765561505
0.7788894447223611,0.4310733049787342,0.6397297973480112,0.5789577410746987,0.6538884141130509,0.0
0.4474737368684341,0.4696022016512385,0.5471603702777084,0.5502694595113103,0.0,0.1374522559603746
