Ax,Ay,Az,Gx,Gy,Gz,Label
-0.454,-0.441,-0.018,94.150,-286.685,-168.508,Roll
0.085,-0.221,-0.243,71.934,-286.685,-257.845,Roll
0.867,-0.011,0.308,124.635,-286.685,-286.685,Roll
0.834,-0.142,0.640,72.914,-286.685,-286.685,Roll
1.337,-0.137,0.035,89.338,-286.685,-286.685,Roll
1.692,-0.381,0.480,13.352,-248.929,-234.596,Roll
1.549,-0.425,0.213,6.020,-187.320,-151.244,Roll
1.309,-0.191,0.124,2.494,-103.154,22.094,Roll
1.527,-0.104,0.270,-22.505,-18.077,110.005,Roll
1.683,-0.244,0.138,-29.934,81.699,193.506,Roll
1.481,-0.367,0.143,5.775,168.044,262.938,Roll
1.221,-0.346,0.291,58.783,284.568,286.685,Roll
1.206,-0.381,0.264,80.509,286.685,286.685,Roll
1.129,-0.433,0.476,138.163,286.685,286.685,Roll
0.432,-0.253,0.594,184.704,286.685,286.685,Roll
-0.287,-0.013,0.132,61.574,286.685,286.685,Roll
0.714,-0.374,0.064,-94.115,286.685,286.685,Roll
-1.009,-0.229,-0.890,-140.569,286.685,218.470,Roll
-1.538,-0.029,-1.420,28.884,259.508,80.430,Roll
-1.181,0.100,-0.713,119.814,65.249,-37.826,Roll
-0.699,-0.200,-0.160,134.943,-174.633,-204.969,Roll
-0.679,-0.347,-0.241,102.865,-286.685,-216.860,Roll
-0.521,-0.238,-0.137,128.783,-286.685,-184.616,Roll
0.115,-0.217,0.148,90.116,-286.685,-193.182,Roll
0.626,-0.088,0.153,45.290,-286.685,-254.896,Roll
0.856,0.171,0.101,36.864,-286.685,-286.685,Roll
1.186,0.275,0.099,154.910,-286.685,-286.685,Roll
1.999,-0.124,0.211,122.990,-279.204,-286.685,Roll
1.999,-0.555,1.648,100.118,-193.900,-207.917,Roll
1.756,-0.187,0.324,-62.694,2.686,-85.251,Roll
1.438,0.010,0.368,-21.017,222.163,34.589,Roll
1.414,0.092,0.909,-12.757,214.742,58.013,Roll
1.686,-0.017,1.195,-82.994,239.846,98.429,Roll
1.819,-0.029,1.045,-141.111,283.316,172.051,Roll
1.494,-0.013,0.764,-181.046,286.685,283.841,Roll
1.087,0.049,0.684,-217.534,286.685,270.655,Roll
1.002,0.319,-0.095,-286.685,286.685,209.352,Roll
0.402,0.144,-0.609,-285.049,286.685,184.765,Roll
-0.220,-0.247,0.114,-224.682,286.685,142.258,Roll
-0.596,-0.262,-0.303,-258.510,286.685,90.641,Roll
-0.711,-0.277,-1.414,-153.790,285.723,50.243,Roll
-0.823,-0.491,-0.709,21.289,168.394,2.721,Roll
-0.885,-0.457,-0.191,5.285,68.154,-36.006,Roll
-0.692,-0.391,-0.748,-11.139,-55.562,-25.856,Roll
-1.054,-0.506,-0.482,47.495,-164.255,13.895,Roll
-1.314,-0.524,-0.430,74.113,-284.865,-3.098,Roll
-1.106,-0.510,-0.430,108.920,-286.685,-81.918,Roll
-0.889,-0.411,-0.204,134.181,-286.685,-145.285,Roll
-0.349,-0.208,-0.179,111.869,-286.685,-273.026,Roll
0.755,-0.116,-0.246,99.103,-286.685,-286.685,Roll
0.918,0.049,0.270,54.206,-286.685,-286.685,Roll
1.029,-0.338,0.480,40.416,-286.685,-286.685,Roll
1.439,-0.369,0.413,45.194,-286.685,-255.404,Roll
1.871,-0.479,0.494,13.913,-171.342,-128.275,Roll
1.375,-0.463,0.326,-10.903,-17.316,12.381,Roll
1.219,-0.374,0.262,12.775,113.768,98.525,Roll
1.299,-0.380,0.607,24.631,168.595,130.401,Roll
1.487,-0.398,0.627,21.560,273.490,160.212,Roll
0.721,0.558,0.681,6.536,30.013,-286.685,Yaw
1.428,-0.389,1.206,73.124,-15.855,-285.985,Yaw
0.764,-0.170,1.345,1.732,-5.898,1.628,Yaw
0.514,0.045,0.991,-47.775,-26.399,284.244,Yaw
-0.088,0.906,0.863,-9.546,-3.736,286.685,Yaw
0.016,0.327,1.053,66.666,28.779,286.685,Yaw
0.037,-0.019,1.006,24.622,-31.395,286.685,Yaw
-0.494,0.204,1.051,0.368,-8.435,101.404,Yaw
-0.239,0.352,1.042,-9.502,-3.719,-75.268,Yaw
-0.387,0.391,1.006,-17.824,3.439,-280.910,Yaw
-0.412,0.772,1.142,-29.750,17.351,-286.685,Yaw
1.233,0.100,0.793,-38.640,16.756,-286.685,Yaw
0.811,-0.393,1.588,56.403,-9.030,-248.027,Yaw
0.779,-0.377,1.089,-19.110,-14.341,79.669,Yaw
0.761,-0.333,1.160,-40.932,-18.375,249.034,Yaw
0.388,0.427,1.023,-41.072,-31.824,286.685,Yaw
0.303,0.872,0.781,15.523,-29.715,286.685,Yaw
-0.201,0.625,0.552,139.344,11.769,286.685,Yaw
-0.361,-0.239,1.323,65.196,-82.442,252.367,Yaw
0.017,0.075,1.082,2.669,-8.899,84.219,Yaw
-0.070,0.420,0.987,-12.556,-7.534,28.359,Yaw
-0.732,0.646,1.130,-29.907,-2.800,-278.163,Yaw
-0.330,0.387,0.952,-58.721,3.859,-286.685,Yaw
0.275,0.769,0.806,-22.566,26.189,-286.685,Yaw
1.999,-0.572,1.119,52.220,30.494,-283.404,Yaw
0.906,-0.558,1.253,-84.026,-56.035,173.644,Yaw
0.616,0.515,1.229,-96.442,-69.493,286.501,Yaw
-0.181,0.426,0.770,-91.840,-37.380,286.685,Yaw
0.274,0.200,0.677,36.951,-34.799,286.685,Yaw
0.579,0.639,0.510,175.639,-20.108,286.685,Yaw
-0.683,0.581,1.657,193.410,-38.736,286.685,Yaw
-0.043,0.015,1.111,7.849,-8.234,50.715,Yaw
-0.420,0.208,1.036,-0.683,-6.090,-15.496,Yaw
-0.809,1.021,1.130,-36.925,4.812,-286.247,Yaw
-0.459,1.281,1.020,-61.967,4.996,-286.685,Yaw
1.583,0.978,0.642,2.739,31.404,-286.685,Yaw
1.671,-1.218,1.282,68.110,12.696,-275.511,Yaw
0.142,-0.160,1.134,-25.909,-23.362,2.205,Yaw
0.115,0.179,1.002,-78.164,-52.955,55.895,Yaw
0.780,-0.114,1.056,-63.228,-42.919,173.084,Yaw
0.869,0.564,0.973,-21.814,-37.013,286.685,Yaw
0.020,1.357,0.754,74.944,-19.233,286.685,Yaw
-0.787,0.823,0.536,192.815,71.785,286.685,Yaw
-0.736,-0.156,1.833,-7.744,-72.599,174.099,Yaw
0.147,0.099,1.076,-15.636,-0.822,-0.306,Yaw
-0.794,0.560,0.881,-72.931,27.090,-179.025,Yaw
-0.660,0.886,0.701,-25.655,10.316,-286.685,Yaw
-0.188,0.388,1.149,-6.466,19.093,-286.685,Yaw
1.861,0.230,0.844,-33.810,7.700,-286.685,Yaw
0.909,-0.802,1.122,5.154,-3.395,-29.321,Yaw
0.648,-0.553,1.105,-53.690,-41.554,73.885,Yaw
-0.061,0.383,1.530,-115.973,-24.938,170.432,Yaw
0.983,0.067,0.605,-159.591,-51.599,286.685,Yaw
0.742,1.235,0.797,99.435,-85.006,286.685,Yaw
-0.340,0.891,0.584,165.611,-59.167,286.685,Yaw
-0.870,0.096,0.892,133.026,4.104,265.291,Yaw
-0.452,-0.485,1.534,49.744,-52.911,116.821,Yaw
-0.726,0.158,1.166,-12.863,-3.001,-74.673,Yaw
-0.705,0.940,0.982,-37.599,1.663,-282.476,Yaw
-0.423,1.750,0.969,-31.255,32.778,-286.685,Yaw
1.932,0.724,0.411,22.549,17.281,-286.685,Yaw
1.486,-1.589,1.333,31.850,10.955,-134.951,Yaw
0.568,-0.542,1.181,-25.235,-23.030,80.482,Yaw
0.053,0.429,1.029,-64.391,-51.774,110.504,Yaw
0.282,0.276,0.993,-74.209,-16.993,121.091,Yaw
0.920,0.089,0.834,-42.665,-28.516,286.685,Yaw
0.367,0.566,0.657,20.694,-21.096,286.685,Yaw
-0.423,0.641,0.678,133.333,-6.834,286.685,Yaw
-1.140,0.330,1.289,52.780,-46.174,164.089,Yaw
-0.421,-0.002,1.225,9.538,-16.686,-52.220,Yaw
-0.278,0.245,0.966,-22.111,5.863,-160.160,Yaw
0.201,0.316,0.910,0.717,2.896,-285.241,Yaw
0.229,-0.077,1.075,-12.294,5.889,-286.449,Yaw
0.100,0.124,1.084,-20.562,-3.500,-286.685,Yaw
0.098,0.126,0.997,-35.901,-19.259,-286.685,Yaw
0.042,0.399,0.937,-21.420,-3.850,-286.685,Yaw
0.026,0.663,0.929,4.069,9.511,-286.685,Yaw
0.688,-0.031,0.990,25.183,12.233,-286.685,Yaw
1.006,-0.492,1.046,11.611,0.472,-234.150,Yaw
0.402,0.011,1.076,-2.284,-5.093,-30.275,Yaw
0.475,0.084,0.901,17.028,7.044,0.586,Yaw
0.566,0.233,1.134,85.540,52.623,5.031,Yaw
0.303,-0.050,0.932,53.279,31.745,50.278,Yaw
-0.473,-0.099,1.020,-13.983,1.610,191.616,Yaw
-0.457,0.228,1.137,-72.581,-14.464,241.614,Yaw
-0.021,0.076,0.998,-3.684,-2.616,59.570,Yaw
-0.143,-0.109,0.988,-0.464,-8.382,7.945,Yaw
0.810,0.228,1.055,-1.724,2.056,74.856,Yaw
0.308,0.176,1.008,-31.596,-18.515,61.408,Yaw
0.114,0.015,0.940,-31.754,-25.427,112.061,Yaw
-0.226,-0.197,0.932,-3.273,-3.264,80.911,Yaw
0.206,0.199,1.116,17.859,-32.296,-51.319,Yaw
0.291,0.159,1.041,31.789,11.847,-21.805,Yaw
-0.061,-0.140,1.374,-25.454,9.835,242.681,Yaw
0.292,0.677,1.170,-124.906,50.479,286.685,Yaw
-0.785,0.275,0.827,-151.821,97.895,286.685,Yaw
-0.670,-0.935,0.727,-67.463,91.105,281.496,Yaw
-0.273,-0.278,0.881,6.501,-7.193,116.025,Yaw
0.158,0.093,0.823,-7.472,-59.570,46.174,Yaw
-0.506,-0.158,-0.078,91.569,-98.254,-152.583,Yaw
0.389,-0.148,1.673,274.164,-208.381,-286.685,Yaw
0.210,0.572,0.853,29.759,-30.564,-286.685,Yaw
-0.201,1.030,0.900,51.214,32.996,-286.685,Yaw
0.093,0.969,1.205,36.076,13.799,-286.685,Yaw
0.330,0.140,1.040,3.754,-18.655,-225.199,Yaw
0.147,-0.268,1.049,13.781,-8.934,-89.268,Yaw
0.137,0.047,1.005,-9.100,-10.465,-8.943,Yaw
0.367,0.174,1.038,-12.373,-9.844,28.184,Yaw
0.538,0.358,1.083,-51.765,-49.333,255.710,Yaw
-0.455,0.549,0.858,-34.799,-15.356,286.685,Yaw
-0.284,0.503,1.220,-17.544,0.831,286.685,Yaw
-0.516,-0.089,1.026,-15.986,-15.190,286.685,Yaw
-0.918,-1.178,0.812,-6.554,0.770,188.536,Yaw
-0.074,-0.636,1.196,32.051,20.790,-247.643,Yaw
-0.216,0.070,0.635,34.335,7.516,-286.685,Yaw
-0.049,0.876,1.023,23.608,74.856,-286.685,Yaw
-0.148,1.367,0.857,-75.320,-25.323,-286.685,Yaw
0.737,0.876,1.141,-35.315,-3.027,-239.452,Yaw
0.551,0.266,1.070,59.299,-9.161,40.320,Yaw
-0.507,-0.282,1.232,57.216,-26.276,123.786,Yaw
-0.073,-0.438,0.854,-11.095,-27.615,45.019,Yaw
0.276,-0.018,0.995,1.024,-14.709,32.909,Yaw
0.590,0.217,1.134,7.901,-23.397,194.320,Yaw
0.306,0.268,0.854,-13.939,-39.471,286.685,Yaw
-0.509,-0.277,0.898,14.709,15.024,286.685,Yaw
-0.322,-0.122,0.991,81.086,47.862,164.045,Yaw
-0.191,-0.013,1.183,70.158,34.011,-12.276,Yaw
0.274,0.587,0.987,-22.067,-11.865,-26.609,Yaw
0.185,0.506,1.065,-99.969,-65.940,48.947,Yaw
0.043,0.023,0.966,-26.670,-19.635,18.524,Yaw
-0.159,0.487,1.099,-7.954,-1.636,-68.626,Yaw
-0.048,0.056,1.142,-39.839,6.746,-111.501,Yaw
0.151,-0.216,0.814,-46.104,10.307,-90.720,Yaw
0.344,-0.121,1.131,-5.696,10.036,-69.650,Yaw
0.124,-0.266,0.907,-32.533,-34.239,-15.278,Yaw
0.097,-0.086,0.841,0.280,-30.065,1.461,Yaw
0.085,-0.050,1.002,63.193,6.869,1.146,Yaw
0.831,-0.746,0.899,37.091,-9.677,217.438,Yaw
1.271,0.203,0.927,114.074,68.512,286.685,Yaw
0.475,1.125,0.985,54.285,144.865,286.685,Yaw
-0.995,1.395,1.477,-40.757,-206.675,221.384,Yaw
-0.105,0.181,1.187,-3.010,-9.774,-2.984,Yaw
-0.825,0.819,1.166,-61.792,-20.046,-284.795,Yaw
-0.794,1.975,1.015,-74.183,-2.896,-286.685,Yaw
0.718,1.875,0.648,25.244,54.924,-286.685,Yaw
1.999,-1.051,1.754,99.452,51.958,-286.685,Yaw
0.488,-0.470,1.331,-53.926,-17.876,107.537,Yaw
0.266,0.096,1.289,-119.586,-65.966,274.522,Yaw
0.212,0.629,0.668,-115.141,-53.025,286.685,Yaw
1.054,0.429,0.811,13.773,-65.467,286.685,Yaw
0.016,1.051,0.707,85.505,-69.676,286.685,Yaw
-0.777,0.721,0.897,116.314,-26.906,286.685,Yaw
-0.271,-0.351,1.170,34.606,11.331,33.268,Yaw
-0.336,0.653,1.009,26.337,13.309,-96.241,Yaw
-0.179,0.703,0.894,26.880,18.690,-286.685,Yaw
-0.071,0.631,0.795,58.861,4.778,-286.685,Yaw
1.075,0.004,1.037,78.015,-26.154,-286.685,Yaw
1.502,-0.494,1.159,-25.445,-61.985,-286.615,Yaw
0.121,-0.183,1.113,-10.938,-10.579,50.689,Yaw
0.200,-0.124,1.418,-36.881,-0.245,239.426,Yaw
0.421,0.559,0.922,-119.350,-70.289,286.685,Yaw
0.179,0.870,0.954,-35.945,-71.864,286.685,Yaw
-0.262,0.769,0.720,34.694,-44.327,286.685,Yaw
-0.619,0.392,0.633,95.226,-18.524,286.685,Yaw
0.088,-0.533,1.290,72.861,25.296,126.140,Yaw
0.139,0.043,1.025,29.138,12.854,17.220,Yaw
-0.524,0.558,1.026,14.516,5.355,-56.280,Yaw
-0.578,0.601,1.047,8.899,7.971,-276.981,Yaw
-0.032,0.235,1.051,-12.714,-17.202,-286.685,Yaw
0.571,0.541,0.670,-40.136,-36.671,-286.685,Yaw
0.718,-0.290,1.121,51.153,37.397,-286.685,Yaw
0.728,-0.329,1.220,-33.714,-17.596,-210.586,Yaw
0.442,0.011,1.130,-47.049,-16.091,107.774,Yaw
0.633,-0.010,1.010,-63.464,-37.048,286.283,Yaw
0.698,0.496,0.794,-6.116,-51.056,286.685,Yaw
0.153,0.738,0.958,52.229,-37.100,286.685,Yaw
-0.694,0.743,0.910,74.655,8.234,286.685,Yaw
-0.278,0.042,1.474,94.684,66.876,143.098,Yaw
-0.125,0.244,1.029,18.340,5.171,-55.475,Yaw
-0.406,0.398,0.986,9.818,0.044,-147.569,Yaw
-0.508,0.729,1.081,-31.334,-35.604,-286.685,Yaw
0.434,0.360,0.812,-84.438,-46.384,-286.685,Yaw
1.031,0.022,0.662,-10.885,31.211,-286.685,Yaw
0.835,-0.050,1.576,70.420,53.725,-286.685,Yaw
0.164,0.114,1.062,-7.718,-4.812,-8.951,Yaw
0.649,-0.046,1.158,-29.435,-18.760,191.756,Yaw
0.915,-0.019,1.094,-38.964,-50.759,286.685,Yaw
0.518,0.624,1.013,-5.049,-59.596,286.685,Yaw
-0.418,0.950,0.561,23.214,-42.945,286.685,Yaw
-0.808,0.232,1.433,77.717,28.420,128.231,Yaw
0.009,0.104,1.027,20.834,12.836,-78.006,Yaw
-0.270,0.412,1.005,23.494,15.085,-124.985,Yaw
-0.309,0.689,1.189,-27.046,-27.221,-286.685,Yaw
0.224,0.568,0.711,-43.741,-17.159,-286.685,Yaw
0.939,0.340,0.861,105.376,56.123,-286.685,Yaw
1.978,-0.735,1.163,45.885,-28.534,-286.633,Yaw
0.282,-0.374,1.074,8.085,-7.367,-5.224,Yaw
0.598,-0.308,1.172,-56.744,-8.601,233.415,Yaw
0.481,0.491,1.106,-117.784,-59.404,286.685,Yaw
0.796,0.552,1.081,-71.986,-58.564,286.685,Yaw
0.468,0.434,0.767,-9.450,-70.717,286.685,Yaw
-0.475,1.059,0.397,118.283,-26.154,286.685,Yaw
-1.277,-0.073,1.851,121.940,26.915,152.863,Yaw
0.151,-0.075,1.219,29.680,15.689,11.979,Yaw
-0.007,-0.216,1.042,11.051,0.726,120.260,Yaw
-0.032,0.336,0.991,1.470,-1.741,107.012,Yaw
-0.220,0.152,1.039,-2.013,0.647,-15.566,Yaw
-0.266,0.434,0.996,-3.194,5.889,-123.375,Yaw
-0.222,1.052,1.137,-14.866,-12.757,-286.685,Yaw
0.170,1.451,0.901,57.347,7.700,-286.685,Yaw
1.492,-0.218,1.063,100.450,-23.406,-286.685,Yaw
1.834,-1.721,1.346,9.546,-54.250,-284.541,Yaw
0.613,-0.662,1.442,-102.603,-45.211,132.116,Yaw
0.817,0.189,0.912,-116.007,-53.524,286.685,Yaw
0.798,0.650,0.585,32.393,-20.247,286.685,Yaw
0.690,1.466,0.473,143.491,15.899,286.685,Yaw
-1.164,0.472,1.159,-0.788,-3.351,221.568,Yaw
-0.260,0.501,1.004,12.932,-15.969,-72.327,Yaw
-0.317,0.995,0.956,21.595,-15.837,-286.685,Yaw
0.195,0.668,1.054,30.485,-27.212,-286.685,Yaw
0.738,-0.128,0.911,-40.364,-64.899,-286.685,Yaw
0.944,-0.437,0.828,-19.530,-24.167,-286.685,Yaw
0.294,-0.176,1.210,-24.097,-3.745,-23.065,Yaw
0.441,-0.153,1.216,-56.289,-37.686,137.104,Yaw
0.517,0.223,0.916,-70.464,-45.824,286.685,Yaw
0.924,0.094,0.838,-5.968,-46.559,286.685,Yaw
0.241,0.902,0.752,104.046,-44.240,286.685,Yaw
-0.421,1.040,0.674,194.329,13.265,286.685,Yaw
-0.214,0.208,1.240,5.049,7.927,33.101,Yaw
-0.439,0.604,0.991,3.386,-3.964,-70.516,Yaw
-0.411,1.044,1.051,13.283,10.911,-286.685,Yaw
-0.308,1.023,0.911,19.040,5.189,-286.685,Yaw
1.193,-0.029,0.841,15.208,-25.611,-286.685,Yaw
1.385,-0.846,1.121,23.126,-21.892,-286.685,Yaw
0.476,-0.181,1.281,-46.751,-23.503,-29.960,Yaw
0.561,-0.221,1.164,-117.548,-70.026,202.492,Yaw
0.526,0.074,1.119,-116.147,-38.246,286.685,Yaw
0.695,0.428,0.473,-25.594,-63.149,286.685,Yaw
-0.128,1.370,0.498,192.054,-9.887,286.685,Yaw
-0.802,0.769,1.349,174.221,-35.201,281.960,Yaw
0.068,0.033,1.166,0.892,2.223,2.511,Yaw
-0.202,0.529,1.012,2.852,-11.209,-20.956,Yaw
-0.873,0.972,0.943,-18.865,-0.735,-285.259,Yaw
-0.202,0.894,1.300,-54.460,-18.681,-286.685,Yaw
1.198,0.094,0.723,-50.225,-5.241,-286.685,Yaw
0.855,-0.542,0.887,53.576,30.319,-286.685,Yaw
0.338,-0.611,1.273,16.065,9.266,-45.089,Yaw
0.519,-0.475,1.187,-74.261,-32.786,165.419,Yaw
0.714,0.433,0.844,-58.074,-34.921,286.685,Yaw
0.523,0.558,0.646,45.771,-14.017,286.685,Yaw
0.223,0.523,0.849,115.920,40.836,286.685,Yaw
-0.464,0.400,1.039,42.420,21.683,286.685,Yaw
-0.410,0.554,0.907,-18.016,-26.355,210.175,Yaw
-0.101,0.472,1.012,0.210,-9.774,-62.729,Yaw
-0.356,0.491,0.990,20.160,-2.118,-285.731,Yaw
-0.357,0.882,0.977,60.979,7.359,-286.685,Yaw
0.861,-0.034,1.000,7.849,-35.709,-286.685,Yaw
0.861,-0.673,1.135,-32.042,-62.869,-286.685,Yaw
0.105,-0.006,1.041,-32.708,-27.597,-121.634,Yaw
0.234,-0.104,1.186,-62.423,-37.257,66.019,Yaw
0.430,0.121,1.100,-66.474,-31.938,199.001,Yaw
1.176,-0.534,0.997,-109.909,-23.529,285.723,Yaw
0.913,0.926,0.306,16.424,-62.239,286.685,Yaw
0.150,1.350,0.381,171.850,-40.268,286.685,Yaw
-1.894,0.349,1.999,118.965,-67.751,273.385,Yaw
0.020,0.334,0.992,0.490,-4.454,61.145,Yaw
-0.483,0.674,0.968,-9.800,-2.520,-41.072,Yaw
-1.184,1.159,0.993,-15.575,-0.543,-280.569,Yaw
-0.585,1.598,1.230,-10.386,25.419,-286.685,Yaw
1.780,0.658,0.600,-38.771,15.251,-286.685,Yaw
1.999,-1.505,1.249,60.182,29.601,-245.849,Yaw
0.774,-0.647,1.448,10.946,10.273,112.927,Yaw
0.142,0.013,1.000,-118.387,-86.336,286.580,Yaw
0.721,0.369,0.453,-53.734,-2.564,286.685,Yaw
0.932,0.505,0.270,148.523,4.524,286.685,Yaw
-0.477,0.516,1.218,123.567,48.869,286.685,Yaw
-0.743,0.793,1.011,-13.711,-26.976,279.694,Yaw
-0.194,0.154,1.006,-8.592,-2.993,-16.879,Yaw
-0.736,0.612,0.940,4.174,7.569,-213.036,Yaw
-0.784,1.032,1.084,7.945,15.505,-286.685,Yaw
1.082,-0.350,1.002,24.806,12.119,-286.685,Yaw
1.015,-0.808,1.064,23.905,-1.050,-147.779,Yaw
0.088,-0.146,1.045,-15.391,-10.203,-4.366,Yaw
0.098,0.093,1.113,-56.752,-33.469,52.351,Yaw
-0.027,0.250,1.026,-35.245,2.039,13.983,Yaw
-0.122,0.145,0.966,-19.267,-2.957,-42.193,Yaw
-0.272,0.234,1.014,24.491,-1.995,-111.527,Yaw
-0.439,0.424,1.062,9.047,0.543,-223.834,Yaw
0.174,0.144,0.924,27.589,12.355,-286.685,Yaw
0.665,-0.389,1.312,66.168,26.688,-236.775,Yaw
0.318,-0.160,1.048,30.240,-1.855,-33.583,Yaw
0.467,-0.128,0.985,15.059,-3.570,9.538,Yaw
0.857,-0.569,1.151,-14.324,1.592,224.840,Yaw
1.062,0.447,0.872,-80.412,-37.993,286.685,Yaw
0.242,1.391,0.923,22.059,63.359,286.685,Yaw
-0.625,0.357,1.204,-19.066,-13.055,286.685,Yaw
-0.703,0.456,0.937,-72.529,6.921,251.318,Yaw
-0.946,0.676,0.985,-24.106,-4.314,-38.290,Yaw
-0.888,1.305,0.776,20.991,42.455,-286.685,Yaw
-0.064,1.514,0.870,80.465,22.487,-286.685,Yaw
1.896,-0.442,1.398,60.821,14.044,-286.685,Yaw
1.044,-0.906,1.080,55.037,-15.120,-206.447,Yaw
0.132,0.073,0.895,-87.238,-60.305,-76.746,Yaw
0.733,-0.285,0.920,-89.198,-26.469,69.107,Yaw
1.603,-0.116,1.209,-52.833,6.344,286.685,Yaw
0.940,0.475,0.992,-41.947,-32.130,286.685,Yaw
-0.413,0.945,1.151,2.713,-33.609,286.685,Yaw
-0.955,0.690,0.705,-7.385,-64.662,286.685,Yaw
-1.405,1.011,0.796,14.420,-81.865,28.385,Yaw
-1.181,1.160,0.917,-36.487,24.649,-286.606,Yaw
0.643,1.998,0.742,87.500,2.818,-286.685,Yaw
1.210,0.721,1.152,96.836,65.826,-286.685,Yaw
1.407,0.032,0.941,65.879,-36.584,-286.685,Yaw
0.861,-0.094,1.049,45.903,-56.123,-286.685,Yaw
0.687,-0.296,1.104,2.441,-38.491,-286.151,Yaw
0.666,-0.133,1.048,-29.505,-31.369,-169.566,Yaw
0.581,-0.255,1.312,-73.386,-49.464,126.192,Yaw
0.253,0.643,1.009,-118.720,-88.769,286.685,Yaw
-0.353,0.756,0.688,-9.319,-23.345,286.685,Yaw
-0.368,0.072,0.878,48.405,1.872,286.685,Yaw
-0.361,-0.016,1.342,90.440,18.147,286.685,Yaw
-0.138,0.021,1.089,33.626,0.910,221.217,Yaw
-0.027,-0.018,0.993,30.161,3.316,155.365,Yaw
0.215,0.328,1.116,-34.807,-16.573,28.980,Yaw
0.077,-0.058,0.826,-22.382,-7.157,-26.985,Yaw
0.034,0.116,1.072,1.855,1.601,-44.739,Yaw
0.463,-0.303,0.957,5.346,-0.114,-33.653,Yaw
0.209,-0.252,1.020,-0.315,-1.558,115.544,Yaw
0.433,-0.279,0.894,23.083,4.182,281.199,Yaw
0.554,-0.031,1.152,15.995,5.512,286.685,Yaw
0.078,0.552,0.942,-18.358,103.241,286.685,Yaw
-0.458,0.760,0.376,-7.508,71.619,166.679,Yaw
-0.458,0.714,0.564,-24.701,-102.366,-165.760,Yaw
-0.883,0.243,0.989,-53.051,15.846,-286.685,Yaw
0.243,1.742,0.724,8.347,19.836,-286.685,Yaw
1.468,0.526,0.753,5.407,11.988,-286.685,Yaw
1.261,-0.583,1.044,54.688,8.549,-286.685,Yaw
0.294,-0.465,1.184,33.189,2.608,-278.329,Yaw
0.810,-0.421,1.187,-77.613,-31.106,37.188,Yaw
1.552,-0.255,1.254,-116.480,-45.509,286.685,Yaw
0.784,0.673,0.940,-96.871,-43.286,286.685,Yaw
0.228,1.067,0.713,5.460,-59.080,286.685,Yaw
-0.254,0.491,0.722,90.991,-45.299,286.685,Yaw
-1.258,0.381,1.365,77.805,-76.948,233.406,Yaw
0.047,0.043,1.219,33.924,-35.210,-4.174,Yaw
-0.600,0.935,1.029,13.318,-14.105,-241.614,Yaw
0.378,0.644,0.971,-17.054,11.454,-286.685,Yaw
0.483,0.331,0.848,39.471,4.594,-286.685,Yaw
1.063,-0.576,1.045,48.921,-23.013,-286.685,Yaw
0.334,-0.742,1.311,-64.207,-60.769,-234.859,Yaw
1.119,0.128,1.390,-139.423,-76.589,285.652,Yaw
0.734,0.547,0.622,-107.704,-49.761,286.685,Yaw
0.214,1.102,0.369,9.012,-72.205,286.685,Yaw
-0.126,0.677,0.668,180.171,-18.935,286.685,Yaw
-1.574,-0.246,1.807,75.976,-57.890,187.443,Yaw
0.205,0.087,1.057,11.384,-10.097,-0.210,Yaw
0.020,0.069,1.014,11.288,-10.929,-4.060,Yaw
-0.661,0.715,1.017,-15.120,3.255,-255.115,Yaw
-0.529,0.962,1.315,-0.298,33.521,-286.685,Yaw
0.532,0.921,0.832,-9.179,3.439,-286.685,Yaw
1.495,-0.229,0.863,-4.891,-14.009,-286.685,Yaw
0.988,-0.688,1.074,13.361,-4.051,-262.552,Yaw
0.431,-0.216,1.108,6.562,-7.595,36.671,Yaw
0.722,-0.387,1.085,-46.463,-39.034,227.955,Yaw
0.836,0.114,0.979,-47.049,-30.345,286.685,Yaw
0.363,0.761,0.947,6.309,-18.200,286.685,Yaw
-0.407,0.337,0.862,35.647,-1.120,286.685,Yaw
-0.926,0.568,0.998,71.164,46.804,286.685,Yaw
-0.061,0.757,0.607,32.217,-8.129,190.750,Yaw
-0.874,0.342,1.239,-9.651,34.134,-261.529,Yaw
0.277,0.578,0.898,1.181,35.315,-286.685,Yaw
0.254,0.485,1.196,4.988,12.180,-286.685,Yaw
0.481,0.533,0.924,38.588,8.934,-286.685,Yaw
1.522,0.037,0.852,40.819,-30.135,-286.685,Yaw
0.925,-0.390,1.104,87.194,-40.329,-286.685,Yaw
0.452,-0.396,0.997,-10.579,0.070,-5.294,Yaw
0.568,-0.109,1.331,-68.600,-12.469,204.960,Yaw
1.083,0.412,1.121,-160.606,-109.559,286.685,Yaw
0.394,0.482,0.781,-56.088,-50.452,286.685,Yaw
0.368,0.161,0.880,5.836,-74.716,286.685,Yaw
-0.727,0.138,0.925,45.911,-75.478,286.685,Yaw
-1.063,1.045,0.524,123.287,5.600,286.685,Yaw
0.274,-0.154,1.439,64.768,-83.484,10.946,Yaw
-0.346,-0.225,1.019,-29.225,23.118,-144.445,Yaw
-0.195,0.672,0.773,-30.503,26.574,-270.489,Yaw
-0.594,1.271,0.848,21.298,14.114,-286.685,Yaw
0.758,0.632,1.151,33.924,40.443,-286.685,Yaw
1.727,-0.267,0.927,-15.549,-30.126,-286.685,Yaw
1.060,-0.811,1.079,-23.529,-42.525,-278.976,Yaw
